root_form,form_name,filed_at,reporting_for,entity_name,ticker,company_cik,company_cik_trimmed,place_of_business,incorporated_location,file_num,film_num,file_num_search_url,filing_details_url,filing_document_url
NPORT-P,,2024-01-26,2023-11-30,J.P. Morgan Exchange-Traded Fund Trust,,0001485894,1485894,"New York, New York",Delaware,811-22903,24565214,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=811-22903&action=getcompany,https://www.sec.gov/Archives/edgar/data/1485894/000175272424014916/0001752724-24-014916-index.html,https://www.sec.gov/Archives/edgar/data/1485894/000175272424014916/JPMMUNIETF.htm
NPORT-P,,2024-01-26,2023-11-30,JPMORGAN TRUST II,,0000763852,763852,"New York, New York",Delaware,811-04236,24565211,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=811-04236&action=getcompany,https://www.sec.gov/Archives/edgar/data/763852/000175272424014913/0001752724-24-014913-index.html,https://www.sec.gov/Archives/edgar/data/763852/000175272424014913/JPMSTINTBF.htm
NPORT-P,,2024-01-26,2023-11-30,NUVEEN MULTISTATE TRUST II /MA/,,0001018975,1018975,"Chicago, Illinois",Massachusetts,811-07755,24566118,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=811-07755&action=getcompany,https://www.sec.gov/Archives/edgar/data/1018975/000175272424015207/0001752724-24-015207-index.html,https://www.sec.gov/Archives/edgar/data/1018975/000175272424015207/tiaa_NFNJ.htm
NPORT-P,,2024-01-26,2023-11-30,VOYAGEUR MUTUAL FUNDS,,0000906236,906236,"Philadelphia, Pennsylvania",[],811-07742,24565508,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=811-07742&action=getcompany,https://www.sec.gov/Archives/edgar/data/906236/000175272424015016/0001752724-24-015016-index.html,https://www.sec.gov/Archives/edgar/data/906236/000175272424015016/primary_doc.xml
NPORT-P,,2024-01-25,2023-11-30,NUVEEN MULTISTATE TRUST II /MA/,,0001018975,1018975,"Chicago, Illinois",Massachusetts,811-07755,24559359,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=811-07755&action=getcompany,https://www.sec.gov/Archives/edgar/data/1018975/000175272424012475/0001752724-24-012475-index.html,https://www.sec.gov/Archives/edgar/data/1018975/000175272424012475/tiaa_NTFM.htm
NPORT-P,,2024-01-24,2023-11-30,PRUDENTIAL INVESTMENT PORTFOLIOS 4,,0000807394,807394,"Newark, New Jersey",Massachusetts,811-04930,24556115,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=811-04930&action=getcompany,https://www.sec.gov/Archives/edgar/data/807394/000175272424011060/0001752724-24-011060-index.html,https://www.sec.gov/Archives/edgar/data/807394/000175272424011060/primary_doc.xml
NT NPORT-P,,2024-03-22,2023-11-30,BNY MELLON FUNDS TRUST,,0001111565,1111565,"New York, New York",[],811-09903,24773739,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=811-09903&action=getcompany,https://www.sec.gov/Archives/edgar/data/1111565/000177569724000182/0001775697-24-000182-index.html,https://www.sec.gov/Archives/edgar/data/1111565/000177569724000182/primary_doc.xml
NPORT-P,,2024-01-29,2023-11-30,AIM COUNSELOR SERIES TRUST,INVESCO COUNSELOR SERIES TRUST,0001112996,1112996,"Houston, Texas",Delaware,811-09913,24570759,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=811-09913&action=getcompany,https://www.sec.gov/Archives/edgar/data/1112996/000175272424016956/0001752724-24-016956-index.html,https://www.sec.gov/Archives/edgar/data/1112996/000175272424016956/primary_doc.xml
10-K,Annual report,2024-03-18,2023-12-31,CF 2019-CF3 Mortgage Trust,,0001793744,1793744,"New York, New York",Delaware,333-228697-03,24757426,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=333-228697-03&action=getcompany,https://www.sec.gov/Archives/edgar/data/1793744/000188852424003653/0001888524-24-003653-index.html,https://www.sec.gov/Archives/edgar/data/1793744/000188852424003653/ccr19cf3_10k-2023.htm
NPORT-P,,2024-03-28,2024-01-31,CAPITAL GROUP PRIVATE CLIENT SERVICES FUNDS,,0001474365,1474365,"Irvine, California",Delaware,811-22349,24792646,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=811-22349&action=getcompany,https://www.sec.gov/Archives/edgar/data/1474365/000114554924018742/0001145549-24-018742-index.html,https://www.sec.gov/Archives/edgar/data/1474365/000114554924018742/primary_doc.xml
NPORT-P,,2024-03-22,2024-01-31,NUVEEN MUNICIPAL HIGH INCOME OPPORTUNITY FUND,NMZ,0001266585,1266585,"Chicago, Illinois",Massachusetts,811-21449,24774298,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=811-21449&action=getcompany,https://www.sec.gov/Archives/edgar/data/1266585/000175272424063388/0001752724-24-063388-index.html,https://www.sec.gov/Archives/edgar/data/1266585/000175272424063388/primary_doc.xml
NPORT-P,,2024-03-21,2024-01-31,FIRST TRUST EXCHANGE-TRADED FUND III,,0001424212,1424212,"Wheaton, Illinois",[],811-22245,24770483,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=811-22245&action=getcompany,https://www.sec.gov/Archives/edgar/data/1424212/000175272424062142/0001752724-24-062142-index.html,https://www.sec.gov/Archives/edgar/data/1424212/000175272424062142/primary_doc.xml
NPORT-P,,2024-02-27,2023-12-31,PIMCO FUNDS,,0000810893,810893,"Newport Beach, California",Massachusetts,811-05028,24683296,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=811-05028&action=getcompany,https://www.sec.gov/Archives/edgar/data/810893/000081089324001356/0000810893-24-001356-index.html,https://www.sec.gov/Archives/edgar/data/810893/000081089324001356/primary_doc.xml
NPORT-P,,2024-01-29,2023-11-30,Invesco Exchange-Traded Self-Indexed Fund Trust,,0001657201,1657201,"Downers Grove, Illinois",Delaware,811-23304,24570806,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=811-23304&action=getcompany,https://www.sec.gov/Archives/edgar/data/1657201/000175272424016985/0001752724-24-016985-index.html,https://www.sec.gov/Archives/edgar/data/1657201/000175272424016985/primary_doc.xml
NPORT-P,,2024-03-27,2024-01-31,BLACKROCK MUNICIPAL INCOME TRUST,BFK,0001137393,1137393,"Wilmington, Delaware",Delaware,811-10339,24788557,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=811-10339&action=getcompany,https://www.sec.gov/Archives/edgar/data/1137393/000175272424070973/0001752724-24-070973-index.html,https://www.sec.gov/Archives/edgar/data/1137393/000175272424070973/primary_doc.xml
NPORT-P,,2024-02-28,2023-12-31,ALLSPRING FUNDS TRUST,,0001081400,10814,"Charlotte, North Carolina",Delaware,811-09253,24691695,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=811-09253&action=getcompany,https://www.sec.gov/Archives/edgar/data/10814/000175272424045172/0001752724-24-045172-index.html,https://www.sec.gov/Archives/edgar/data/10814/000175272424045172/primary_doc.xml
NPORT-P,,2024-01-26,2023-11-30,"T. Rowe Price Tax-Free High Yield Fund, Inc.",,0000758003,758003,"Baltimore, Maryland",Maryland,811-04163,24564467,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=811-04163&action=getcompany,https://www.sec.gov/Archives/edgar/data/758003/000075800324000005/0000758003-24-000005-index.html,https://www.sec.gov/Archives/edgar/data/758003/000075800324000005/7017TRP113023.htm
NPORT-P,,2024-01-25,2023-11-30,NUVEEN MULTISTATE TRUST I,,0001018972,1018972,"Chicago, Illinois",Massachusetts,811-07747,24560460,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=811-07747&action=getcompany,https://www.sec.gov/Archives/edgar/data/1018972/000175272424013305/0001752724-24-013305-index.html,https://www.sec.gov/Archives/edgar/data/1018972/000175272424013305/primary_doc.xml
10-K,Annual report,2024-03-21,2024-02-03,KOHLS Corp,KSS,0000885639,885639,"Menomonee Falls, Wisconsin",Wisconsin,001-11084,24771435,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-11084&action=getcompany,https://www.sec.gov/Archives/edgar/data/885639/000095017024034691/0000950170-24-034691-index.html,https://www.sec.gov/Archives/edgar/data/885639/000095017024034691/kss-ex10_33.htm
NPORT-P,,2024-02-27,2023-12-31,PIMCO FUNDS,,0000810893,810893,"Newport Beach, California",Massachusetts,811-05028,24683506,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=811-05028&action=getcompany,https://www.sec.gov/Archives/edgar/data/810893/000081089324001370/0000810893-24-001370-index.html,https://www.sec.gov/Archives/edgar/data/810893/000081089324001370/primary_doc.xml
NPORT-P,,2024-03-27,2024-01-31,FIRST TRUST SERIES FUND,,0001497778,1497778,"Wheaton, Illinois",Massachusetts,811-22452,24787612,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=811-22452&action=getcompany,https://www.sec.gov/Archives/edgar/data/1497778/000175272424070363/0001752724-24-070363-index.html,https://www.sec.gov/Archives/edgar/data/1497778/000175272424070363/primary_doc.xml
NPORT-P,,2024-03-18,2024-01-31,VanEck ETF Trust,,0001137360,113736,"New York, New York",[],811-10325,24757835,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=811-10325&action=getcompany,https://www.sec.gov/Archives/edgar/data/113736/000175272424057148/0001752724-24-057148-index.html,https://www.sec.gov/Archives/edgar/data/113736/000175272424057148/NPORT_VHYD_43557936_0124.htm
NPORT-P,,2024-01-26,2023-11-30,NUVEEN ARIZONA QUALITY MUNICIPAL INCOME FUND,NAZ,0000892992,892992,"Chicago, Illinois",Massachusetts,811-07278,24566115,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=811-07278&action=getcompany,https://www.sec.gov/Archives/edgar/data/892992/000175272424015206/0001752724-24-015206-index.html,https://www.sec.gov/Archives/edgar/data/892992/000175272424015206/primary_doc.xml
NPORT-P,,2024-03-28,2024-01-31,IndexIQ Active ETF Trust,,0001426439,1426439,"New York, New York",Delaware,811-22739,24796190,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=811-22739&action=getcompany,https://www.sec.gov/Archives/edgar/data/1426439/000175272424073417/0001752724-24-073417-index.html,https://www.sec.gov/Archives/edgar/data/1426439/000175272424073417/217661INDEXIQ013124.htm
NPORT-P,,2024-02-28,2023-12-31,NUVEEN SELECT MATURITIES MUNICIPAL FUND,NIM,0000890119,890119,"Chicago, Illinois",Massachusetts,811-07056,24689853,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=811-07056&action=getcompany,https://www.sec.gov/Archives/edgar/data/890119/000175272424043700/0001752724-24-043700-index.html,https://www.sec.gov/Archives/edgar/data/890119/000175272424043700/tiaa_NIMF.htm
NPORT-P,,2024-01-29,2023-11-30,DWS STRATEGIC MUNICIPAL INCOME TRUST,KSM,0000846596,846596,"New York, New York",[],811-05767,24572298,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=811-05767&action=getcompany,https://www.sec.gov/Archives/edgar/data/846596/000175272424018012/0001752724-24-018012-index.html,https://www.sec.gov/Archives/edgar/data/846596/000175272424018012/primary_doc.xml
NPORT-P,,2024-01-29,2023-11-30,DEUTSCHE DWS STATE TAX-FREE INCOME SERIES,,0000714287,714287,"New York, New York",Massachusetts,811-03657,24572293,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=811-03657&action=getcompany,https://www.sec.gov/Archives/edgar/data/714287/000175272424018007/0001752724-24-018007-index.html,https://www.sec.gov/Archives/edgar/data/714287/000175272424018007/NPORT_KE1H_18879063_1123.htm
NPORT-P,,2024-02-22,2023-12-29,AQUILA MUNICIPAL TRUST,,0000784056,784056,"New York, New York",Massachusetts,811-04503,24663255,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=811-04503&action=getcompany,https://www.sec.gov/Archives/edgar/data/784056/000175272424033263/0001752724-24-033263-index.html,https://www.sec.gov/Archives/edgar/data/784056/000175272424033263/primary_doc.xml
NPORT-P,,2024-03-27,2024-01-31,"BLACKROCK MUNIYIELD FUND, INC.",MYD,0000879361,879361,"Wilmington, Delaware",New Jersey,811-06414,24788494,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=811-06414&action=getcompany,https://www.sec.gov/Archives/edgar/data/879361/000175272424070916/0001752724-24-070916-index.html,https://www.sec.gov/Archives/edgar/data/879361/000175272424070916/primary_doc.xml
NPORT-P,,2024-03-25,2024-01-31,Federated Hermes Income Securities Trust,,0000789281,789281,"Warrendale, Pennsylvania",Massachusetts,811-04577,24777208,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=811-04577&action=getcompany,https://www.sec.gov/Archives/edgar/data/789281/000114554924016953/0001145549-24-016953-index.html,https://www.sec.gov/Archives/edgar/data/789281/000114554924016953/primary_doc.xml
NPORT-P,,2024-03-26,2024-01-31,COLUMBIA FUNDS SERIES TRUST I,,0000773757,773757,"Boston, Massachusetts",Massachusetts,811-04367,24782020,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=811-04367&action=getcompany,https://www.sec.gov/Archives/edgar/data/773757/000114554924017427/0001145549-24-017427-index.html,https://www.sec.gov/Archives/edgar/data/773757/000114554924017427/nportpoi_638.htm
NPORT-P,,2024-01-24,2023-11-30,LEGG MASON PARTNERS INSTITUTIONAL TRUST,,0000889512,889512,"New York, New York",Maryland,811-06740,24555609,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=811-06740&action=getcompany,https://www.sec.gov/Archives/edgar/data/889512/000175272424010277/0001752724-24-010277-index.html,https://www.sec.gov/Archives/edgar/data/889512/000175272424010277/primary_doc.xml
NPORT-P,,2024-02-23,2023-12-31,FIDELITY MUNICIPAL TRUST,,0000035373,35373,"Boston, Massachusetts",Massachusetts,811-02628,24670396,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=811-02628&action=getcompany,https://www.sec.gov/Archives/edgar/data/35373/000175272424037144/0001752724-24-037144-index.html,https://www.sec.gov/Archives/edgar/data/35373/000175272424037144/primary_doc.xml
NPORT-P,,2024-01-26,2023-11-30,JOHN HANCOCK MUNICIPAL SECURITIES TRUST,,0000857769,857769,"Boston, Massachusetts",Massachusetts,811-05968,24566577,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=811-05968&action=getcompany,https://www.sec.gov/Archives/edgar/data/857769/000114554924004012/0001145549-24-004012-index.html,https://www.sec.gov/Archives/edgar/data/857769/000114554924004012/primary_doc.xml
NPORT-P,,2024-01-25,2023-11-30,NUVEEN MULTISTATE TRUST II /MA/,,0001018975,1018975,"Chicago, Illinois",Massachusetts,811-07755,24561179,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=811-07755&action=getcompany,https://www.sec.gov/Archives/edgar/data/1018975/000175272424013608/0001752724-24-013608-index.html,https://www.sec.gov/Archives/edgar/data/1018975/000175272424013608/tiaa_NCHY.htm
NPORT-P,,2024-02-21,2023-12-31,THORNBURG INVESTMENT TRUST,,0000816153,816153,"Santa Fe, New Mexico",Massachusetts,811-05201,24657441,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=811-05201&action=getcompany,https://www.sec.gov/Archives/edgar/data/816153/000175272424030896/0001752724-24-030896-index.html,https://www.sec.gov/Archives/edgar/data/816153/000175272424030896/NPORT_9P01_90125029_1223.htm
NPORT-P,,2024-01-25,2023-11-30,"PRINCIPAL FUNDS, INC.",,0000898745,898745,"Des Moines, Iowa",Maryland,811-07572,24560292,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=811-07572&action=getcompany,https://www.sec.gov/Archives/edgar/data/898745/000175272424013211/0001752724-24-013211-index.html,https://www.sec.gov/Archives/edgar/data/898745/000175272424013211/primary_doc.xml
NPORT-P,,2024-02-28,2023-12-31,ALLSPRING FUNDS TRUST,,0001081400,10814,"Charlotte, North Carolina",Delaware,811-09253,24691701,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=811-09253&action=getcompany,https://www.sec.gov/Archives/edgar/data/10814/000175272424045175/0001752724-24-045175-index.html,https://www.sec.gov/Archives/edgar/data/10814/000175272424045175/primary_doc.xml
NPORT-P,,2024-02-28,2023-12-31,ALLSPRING FUNDS TRUST,,0001081400,10814,"Charlotte, North Carolina",Delaware,811-09253,24691676,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=811-09253&action=getcompany,https://www.sec.gov/Archives/edgar/data/10814/000175272424045152/0001752724-24-045152-index.html,https://www.sec.gov/Archives/edgar/data/10814/000175272424045152/primary_doc.xml
NPORT-P,,2024-01-26,2023-11-30,AMERICAN CENTURY CALIFORNIA TAX FREE & MUNICIPAL FUNDS,,0000717316,717316,"Mountain View, California",Massachusetts,811-03706,24563740,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=811-03706&action=getcompany,https://www.sec.gov/Archives/edgar/data/717316/000114554924003320/0001145549-24-003320-index.html,https://www.sec.gov/Archives/edgar/data/717316/000114554924003320/acfa_q1holdings931.htm
NPORT-P,,2024-02-28,2023-12-31,ALLSPRING FUNDS TRUST,,0001081400,10814,"Charlotte, North Carolina",Delaware,811-09253,24691677,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=811-09253&action=getcompany,https://www.sec.gov/Archives/edgar/data/10814/000175272424045154/0001752724-24-045154-index.html,https://www.sec.gov/Archives/edgar/data/10814/000175272424045154/primary_doc.xml
NPORT-P,,2024-02-29,2023-12-31,"RiverNorth Managed Duration Municipal Income Fund, Inc.",RMM,0001771226,1771226,"West Palm Beach, Florida",Maryland,811-23434,24697584,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=811-23434&action=getcompany,https://www.sec.gov/Archives/edgar/data/1771226/000175272424046945/0001752724-24-046945-index.html,https://www.sec.gov/Archives/edgar/data/1771226/000175272424046945/primary_doc.xml
NPORT-P,,2024-01-29,2023-11-30,Invesco Exchange-Traded Fund Trust II,,0001378872,1378872,"Downers Grove, Illinois",[],811-21977,24570804,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=811-21977&action=getcompany,https://www.sec.gov/Archives/edgar/data/1378872/000175272424016992/0001752724-24-016992-index.html,https://www.sec.gov/Archives/edgar/data/1378872/000175272424016992/edgar.htm
NPORT-P,,2024-01-29,2023-11-30,Invesco Exchange-Traded Fund Trust II,,0001378872,1378872,"Downers Grove, Illinois",[],811-21977,24570778,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=811-21977&action=getcompany,https://www.sec.gov/Archives/edgar/data/1378872/000175272424016966/0001752724-24-016966-index.html,https://www.sec.gov/Archives/edgar/data/1378872/000175272424016966/edgar.htm
NPORT-P,,2024-01-25,2023-11-30,NUVEEN MULTISTATE TRUST II /MA/,,0001018975,1018975,"Chicago, Illinois",Massachusetts,811-07755,24560579,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=811-07755&action=getcompany,https://www.sec.gov/Archives/edgar/data/1018975/000175272424013475/0001752724-24-013475-index.html,https://www.sec.gov/Archives/edgar/data/1018975/000175272424013475/tiaa_NCASP.htm
N-CSRS,Semi-annual shareholder report,2024-01-26,2023-11-30,JOHN HANCOCK MUNICIPAL SECURITIES TRUST,,0000857769,857769,"Boston, Massachusetts",Massachusetts,811-05968,24564720,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=811-05968&action=getcompany,https://www.sec.gov/Archives/edgar/data/857769/000168386324000310/0001683863-24-000310-index.html,https://www.sec.gov/Archives/edgar/data/857769/000168386324000310/f37314d1.htm
