root_form,form_name,filed_at,reporting_for,entity_name,ticker,company_cik,company_cik_trimmed,place_of_business,incorporated_location,file_num,film_num,file_num_search_url,filing_details_url,filing_document_url
DEF 14A,Proxy statement,2024-04-12,2024-05-23,Li-Cycle Holdings Corp.,LICY,0001828811,1828811,"Mississauga, Ontario, Canada","Ontario, Canada",001-40733,24839866,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-40733&action=getcompany,https://www.sec.gov/Archives/edgar/data/1828811/000114036124019444/0001140361-24-019444-index.html,https://www.sec.gov/Archives/edgar/data/1828811/000114036124019444/ny20021886x5_def14a.htm
DEF 14A,Proxy statement,2024-01-12,2024-02-15,TCW ETF Trust,,0001831313,1831313,"Dover, Delaware",Delaware,811-23617,24531232,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=811-23617&action=getcompany,https://www.sec.gov/Archives/edgar/data/1831313/000182912624000163/0001829126-24-000163-index.html,https://www.sec.gov/Archives/edgar/data/1831313/000182912624000163/tcwetftrust_def14a.htm
DEF 14A,Proxy statement,2024-04-25,2024-06-07,"Spirit Airlines, Inc.",SAVE,0001498710,149871,"Miramar, Florida",Delaware,001-35186,24876970,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-35186&action=getcompany,https://www.sec.gov/Archives/edgar/data/149871/000119312524114028/0001193125-24-114028-index.html,https://www.sec.gov/Archives/edgar/data/149871/000119312524114028/d558244ddef14a.htm
DEFM14A,Proxy statement (business combination),2024-01-29,,FG Group Holdings Inc.,FGH,0000946454,946454,"Charlotte, North Carolina",Delaware,001-13906,24570643,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-13906&action=getcompany,https://www.sec.gov/Archives/edgar/data/946454/000149315224004086/0001493152-24-004086-index.html,https://www.sec.gov/Archives/edgar/data/946454/000149315224004086/formdefm14a.htm
DEF 14A,Proxy statement,2024-04-25,2024-06-20,Olo Inc.,OLO,0001431695,1431695,"New York, New York",Delaware,001-40213,24876541,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-40213&action=getcompany,https://www.sec.gov/Archives/edgar/data/1431695/000114036124022046/0001140361-24-022046-index.html,https://www.sec.gov/Archives/edgar/data/1431695/000114036124022046/ny20018796x2_def14a.htm
DEF 14A,Proxy statement,2024-05-08,2024-05-08,"Dave & Buster's Entertainment, Inc.",PLAY,0001525769,1525769,"Dallas, Texas",Delaware,001-35664,24924695,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-35664&action=getcompany,https://www.sec.gov/Archives/edgar/data/1525769/000162828024021430/0001628280-24-021430-index.html,https://www.sec.gov/Archives/edgar/data/1525769/000162828024021430/play-20240507.htm
DEF 14A,Proxy statement,2024-04-18,2024-05-29,FLUSHING FINANCIAL CORP,FFIC,0000923139,923139,"Uniondale, New York",Delaware,001-33013,24853397,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-33013&action=getcompany,https://www.sec.gov/Archives/edgar/data/923139/000119312524100269/0001193125-24-100269-index.html,https://www.sec.gov/Archives/edgar/data/923139/000119312524100269/d85985ddef14a.htm
DEF 14A,Proxy statement,2024-05-23,2024-07-11,"Rent the Runway, Inc.",RENT,0001468327,1468327,"Brooklyn, New York",Delaware,001-40958,24978167,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-40958&action=getcompany,https://www.sec.gov/Archives/edgar/data/1468327/000114036124027298/0001140361-24-027298-index.html,https://www.sec.gov/Archives/edgar/data/1468327/000114036124027298/ny20027500x1_def14a.htm
DEF 14A,Proxy statement,2024-03-15,2024-04-29,TopBuild Corp,BLD,0001633931,1633931,"Daytona Beach, Florida",Delaware,001-36870,24754733,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-36870&action=getcompany,https://www.sec.gov/Archives/edgar/data/1633931/000155837024003403/0001558370-24-003403-index.html,https://www.sec.gov/Archives/edgar/data/1633931/000155837024003403/bld-20240429xdef14a.htm
PRE 14A,Proxy statement (preliminary),2024-04-02,2024-06-20,SJW GROUP,SJW,0000766829,766829,"San Jose, California",Delaware,001-08966,24811272,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-08966&action=getcompany,https://www.sec.gov/Archives/edgar/data/766829/000076682924000027/0000766829-24-000027-index.html,https://www.sec.gov/Archives/edgar/data/766829/000076682924000027/sjw-20240401.htm
6-K,Current report,2024-04-05,2024-04-05,Wheaton Precious Metals Corp.,WPM,0001323404,1323404,"Vancouver, British Columbia, Canada","Ontario, Canada",001-32482,24826360,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-32482&action=getcompany,https://www.sec.gov/Archives/edgar/data/1323404/000110465924044235/0001104659-24-044235-index.html,https://www.sec.gov/Archives/edgar/data/1323404/000110465924044235/tm241503d4_ex99-2.htm
PRE 14A,Proxy statement (preliminary),2024-03-25,2024-03-25,CORE MOLDING TECHNOLOGIES INC,CMT,0001026655,1026655,"Columbus, Ohio",Delaware,001-12505,24780198,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-12505&action=getcompany,https://www.sec.gov/Archives/edgar/data/1026655/000102665524000043/0001026655-24-000043-index.html,https://www.sec.gov/Archives/edgar/data/1026655/000102665524000043/a2023coreproxystatement.htm
10-K,Annual report,2024-06-03,2024-02-03,"DESTINATION XL GROUP, INC.",DXLG,0000813298,813298,"Canton, Massachusetts",Delaware,001-34219,241013372,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-34219&action=getcompany,https://www.sec.gov/Archives/edgar/data/813298/000095017024067916/0000950170-24-067916-index.html,https://www.sec.gov/Archives/edgar/data/813298/000095017024067916/dxlg-20240203.htm
DEF 14A,Proxy statement,2024-03-28,2024-05-08,Primo Water Corp /CN/,PRMW,0000884713,884713,"Tampa, Florida",[],001-31410,24794379,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-31410&action=getcompany,https://www.sec.gov/Archives/edgar/data/884713/000114036124015944/0001140361-24-015944-index.html,https://www.sec.gov/Archives/edgar/data/884713/000114036124015944/ny20019840x3_def14a.htm
8-K,Current report,2024-05-22,2024-05-16,"Soluna Holdings, Inc","SLNH, SLNHP",0000064463,64463,"Albany, New York",Nevada,001-40261,24973063,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-40261&action=getcompany,https://www.sec.gov/Archives/edgar/data/64463/000149315224021002/0001493152-24-021002-index.html,https://www.sec.gov/Archives/edgar/data/64463/000149315224021002/ex10-1.htm
ARS,Annual report,2024-04-24,2023-12-31,MARKETAXESS HOLDINGS INC,MKTX,0001278021,1278021,"New York, New York",[],001-34091,24871154,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-34091&action=getcompany,https://www.sec.gov/Archives/edgar/data/1278021/000095017024047655/0000950170-24-047655-index.html,https://www.sec.gov/Archives/edgar/data/1278021/000095017024047655/ars_2023.pdf
DEF 14A,Proxy statement,2024-04-03,2024-05-16,"HASBRO, INC.",HAS,0000046080,4608,"Pawtucket, Rhode Island",Rhode Island,001-06682,24816850,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-06682&action=getcompany,https://www.sec.gov/Archives/edgar/data/4608/000119312524085438/0001193125-24-085438-index.html,https://www.sec.gov/Archives/edgar/data/4608/000119312524085438/d814749ddef14a.htm
1-A,Offering statement,2024-05-02,,"Gem Industries Group, Inc.",,0002008813,2008813,"Lexington, Oklahoma",Oklahoma,024-12423,24907453,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=024-12423&action=getcompany,https://www.sec.gov/Archives/edgar/data/2008813/000147793224002489/0001477932-24-002489-index.html,https://www.sec.gov/Archives/edgar/data/2008813/000147793224002489/gem_1a.htm
8-K,Current report,2024-01-31,2024-01-25,"loanDepot, Inc.",LDI,0001831631,1831631,"Irvine, California",[],001-40003,24584062,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-40003&action=getcompany,https://www.sec.gov/Archives/edgar/data/1831631/000183163124000015/0001831631-24-000015-index.html,https://www.sec.gov/Archives/edgar/data/1831631/000183163124000015/a105loandepot_nomura-serie.htm
6-K,Current report,2024-04-18,2024-04-18,ALGONQUIN POWER & UTILITIES CORP.,"AQN, AQNB, AQNU, AGQPF",0001174169,1174169,"Oakville, Ontario, Canada","Ontario, Canada",001-37946,24855100,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-37946&action=getcompany,https://www.sec.gov/Archives/edgar/data/1174169/000117416924000030/0001174169-24-000030-index.html,https://www.sec.gov/Archives/edgar/data/1174169/000117416924000030/algonquin-cooperationagree.htm
10-K,Annual report,2024-01-16,2023-09-30,Genvor Inc,GNVR,0001792941,1792941,"Chapel Hill, North Carolina",Nevada,000-56589,24535797,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=000-56589&action=getcompany,https://www.sec.gov/Archives/edgar/data/1792941/000149315224002475/0001493152-24-002475-index.html,https://www.sec.gov/Archives/edgar/data/1792941/000149315224002475/form10-k.htm
DEF 14A,Proxy statement,2024-04-29,2024-06-12,ABERCROMBIE & FITCH CO /DE/,ANF,0001018840,101884,"New Albany, Ohio",Delaware,001-12107,24891908,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-12107&action=getcompany,https://www.sec.gov/Archives/edgar/data/101884/000101884024000026/0001018840-24-000026-index.html,https://www.sec.gov/Archives/edgar/data/101884/000101884024000026/anf-20240429.htm
DEF 14A,Proxy statement,2024-03-21,2024-05-01,INTERNATIONAL FLAVORS & FRAGRANCES INC,IFF,0000051253,51253,"New York, New York",New York,001-04858,24769527,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-04858&action=getcompany,https://www.sec.gov/Archives/edgar/data/51253/000114036124014498/0001140361-24-014498-index.html,https://www.sec.gov/Archives/edgar/data/51253/000114036124014498/ny20015032x1_def14a.htm
20-F,Annual report - foreign issuer,2024-03-27,2023-12-31,Austin Gold Corp.,AUST,0001817740,181774,"Vancouver, British Columbia, Canada","British Columbia, Canada",001-41373,24790632,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-41373&action=getcompany,https://www.sec.gov/Archives/edgar/data/181774/000110465924039706/0001104659-24-039706-index.html,https://www.sec.gov/Archives/edgar/data/181774/000110465924039706/aust-20231231x20f.htm
DEFR14A,Proxy statement,2024-04-01,,INTERNATIONAL FLAVORS & FRAGRANCES INC,IFF,0000051253,51253,"New York, New York",New York,001-04858,24811065,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-04858&action=getcompany,https://www.sec.gov/Archives/edgar/data/51253/000114036124017009/0001140361-24-017009-index.html,https://www.sec.gov/Archives/edgar/data/51253/000114036124017009/ny20015032x3_defr14a.htm
PRE 14A,Proxy statement (preliminary),2024-03-22,2024-03-22,"GlucoTrack, Inc.",GCTK,0001506983,1506983,"Rutherford, New Jersey",Delaware,001-41141,24776134,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-41141&action=getcompany,https://www.sec.gov/Archives/edgar/data/1506983/000149315224011011/0001493152-24-011011-index.html,https://www.sec.gov/Archives/edgar/data/1506983/000149315224011011/formpre14a.htm
DEF 14A,Proxy statement,2024-04-26,2024-06-13,AdvanSix Inc.,ASIX,0001673985,1673985,"Parsippany, New Jersey",Delaware,001-37774,24884400,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-37774&action=getcompany,https://www.sec.gov/Archives/edgar/data/1673985/000167398524000055/0001673985-24-000055-index.html,https://www.sec.gov/Archives/edgar/data/1673985/000167398524000055/asix-20240425.htm
DEF 14A,Proxy statement,2024-04-02,2024-05-15,SAFETY INSURANCE GROUP INC,SAFT,0001172052,1172052,"Boston, Massachusetts",Delaware,000-50070,24813828,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=000-50070&action=getcompany,https://www.sec.gov/Archives/edgar/data/1172052/000117205224000014/0001172052-24-000014-index.html,https://www.sec.gov/Archives/edgar/data/1172052/000117205224000014/saft-20240515xdef14a.htm
F-1,Registration statement,2024-01-22,,Epsium Enterprise Ltd,,0001883437,1883437,"Macau, China","Virgin Islands, British",333-276313,24548281,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=333-276313&action=getcompany,https://www.sec.gov/Archives/edgar/data/1883437/000121390024005237/0001213900-24-005237-index.html,https://www.sec.gov/Archives/edgar/data/1883437/000121390024005237/ea191724-f1a1_epsiumenter.htm
1-A,Offering statement,2024-04-18,,"Gem Industries Group, Inc.",,0002008813,2008813,"Lexington, Oklahoma",Oklahoma,024-12423,24853980,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=024-12423&action=getcompany,https://www.sec.gov/Archives/edgar/data/2008813/000147793224002234/0001477932-24-002234-index.html,https://www.sec.gov/Archives/edgar/data/2008813/000147793224002234/gem_1a.htm
8-K,Current report,2024-01-31,2024-01-25,"loanDepot, Inc.",LDI,0001831631,1831631,"Irvine, California",[],001-40003,24584062,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-40003&action=getcompany,https://www.sec.gov/Archives/edgar/data/1831631/000183163124000015/0001831631-24-000015-index.html,https://www.sec.gov/Archives/edgar/data/1831631/000183163124000015/a104loandepot_nomura-gmsrx.htm
DEF 14A,Proxy statement,2024-03-15,2024-04-30,PBF Energy Inc.,PBF,0001534504,1534504,"Parsippany, New Jersey",Delaware,001-35764,24756096,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-35764&action=getcompany,https://www.sec.gov/Archives/edgar/data/1534504/000114036124013581/0001140361-24-013581-index.html,https://www.sec.gov/Archives/edgar/data/1534504/000114036124013581/ny20018846x1_def14a.htm
ARS,Annual report,2024-02-14,2023-07-31,BODY & MIND INC.,BMMJ,0001715611,1715611,"Vancouver, British Columbia, Canada",Nevada,000-55940,24640365,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=000-55940&action=getcompany,https://www.sec.gov/Archives/edgar/data/1715611/000164033424000242/0001640334-24-000242-index.html,https://www.sec.gov/Archives/edgar/data/1715611/000164033424000242/ars.pdf
1-A,Offering statement,2024-04-02,,"Gem Industries Group, Inc.",,0002008813,2008813,"Lexington, Oklahoma",Oklahoma,024-12423,24812435,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=024-12423&action=getcompany,https://www.sec.gov/Archives/edgar/data/2008813/000147793224001743/0001477932-24-001743-index.html,https://www.sec.gov/Archives/edgar/data/2008813/000147793224001743/gem_1a.htm
DEF 14A,Proxy statement,2024-06-28,2024-08-23,"Rocky Mountain Chocolate Factory, Inc.",RMCF,0001616262,1616262,"Durango, Colorado",Delaware,001-36865,241086970,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-36865&action=getcompany,https://www.sec.gov/Archives/edgar/data/1616262/000143774924021622/0001437749-24-021622-index.html,https://www.sec.gov/Archives/edgar/data/1616262/000143774924021622/rmcfd20240628_def14a.htm
DEF 14A,Proxy statement,2024-04-11,2024-04-11,CORE MOLDING TECHNOLOGIES INC,CMT,0001026655,1026655,"Columbus, Ohio",Delaware,001-12505,24837257,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-12505&action=getcompany,https://www.sec.gov/Archives/edgar/data/1026655/000102665524000050/0001026655-24-000050-index.html,https://www.sec.gov/Archives/edgar/data/1026655/000102665524000050/a2023coreproxystatement.htm
20-F,Annual report - foreign issuer,2024-05-30,2024-01-31,"RED METAL RESOURCES, LTD.",RMESF,0001358654,1358654,"Vancouver, British Columbia, Canada","British Columbia, Canada",000-52055,241006548,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=000-52055&action=getcompany,https://www.sec.gov/Archives/edgar/data/1358654/000149315224022008/0001493152-24-022008-index.html,https://www.sec.gov/Archives/edgar/data/1358654/000149315224022008/ex15-4.htm
10-K,Annual report,2024-01-16,2023-09-30,Genvor Inc,GNVR,0001792941,1792941,"Chapel Hill, North Carolina",Nevada,000-56589,24535797,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=000-56589&action=getcompany,https://www.sec.gov/Archives/edgar/data/1792941/000149315224002475/0001493152-24-002475-index.html,https://www.sec.gov/Archives/edgar/data/1792941/000149315224002475/form10-k.htm
PRE 14A,Proxy statement (preliminary),2024-04-02,2024-05-23,Li-Cycle Holdings Corp.,LICY,0001828811,1828811,"Mississauga, Ontario, Canada","Ontario, Canada",001-40733,24815519,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-40733&action=getcompany,https://www.sec.gov/Archives/edgar/data/1828811/000114036124017325/0001140361-24-017325-index.html,https://www.sec.gov/Archives/edgar/data/1828811/000114036124017325/ny20021886x1_pre14a.htm
10-12G,Registration statement,2024-02-29,,REELCAUSE INC,RCIT,0002008670,200867,"Las Vegas, Nevada",Nevada,000-56627,24704627,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=000-56627&action=getcompany,https://www.sec.gov/Archives/edgar/data/200867/000149315224008352/0001493152-24-008352-index.html,https://www.sec.gov/Archives/edgar/data/200867/000149315224008352/form10-12ga.htm
40FR12B,Registration statement,2024-03-11,,SolarBank Corp,,0002011053,2011053,"Toronto, Ontario, Canada","Ontario, Canada",001-41976,24736964,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-41976&action=getcompany,https://www.sec.gov/Archives/edgar/data/2011053/000149315224009502/0001493152-24-009502-index.html,https://www.sec.gov/Archives/edgar/data/2011053/000149315224009502/ex99-15.htm
DEF 14A,Proxy statement,2024-03-15,2024-04-25,"HCA Healthcare, Inc.",HCA,0000860730,86073,"Nashville, Tennessee",[],001-11239,24755158,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-11239&action=getcompany,https://www.sec.gov/Archives/edgar/data/86073/000119312524069180/0001193125-24-069180-index.html,https://www.sec.gov/Archives/edgar/data/86073/000119312524069180/d874659ddef14a.htm
20-F,Annual report - foreign issuer,2024-03-21,2023-12-31,EQUINOR ASA,"EQNR, STOHF",0001140625,1140625,"Stavanger Norway, Norway",[],001-15200,24772083,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-15200&action=getcompany,https://www.sec.gov/Archives/edgar/data/1140625/000114062524000038/0001140625-24-000038-index.html,https://www.sec.gov/Archives/edgar/data/1140625/000114062524000038/exhibit156.htm
DEF 14A,Proxy statement,2024-05-02,2024-02-03,"DICK'S SPORTING GOODS, INC.",DKS,0001089063,1089063,"Coraopolis, Pennsylvania",Delaware,001-31463,24908191,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-31463&action=getcompany,https://www.sec.gov/Archives/edgar/data/1089063/000108906324000060/0001089063-24-000060-index.html,https://www.sec.gov/Archives/edgar/data/1089063/000108906324000060/dks-20240430.htm
